0,0.00124744
1.875,0.00126386
3.75,0.00124906
5.625,0.00128185
7.5,0.00126592
9.375,0.00134948
11.25,0.00134664
13.125,0.00153717
15,0.00158315
16.875,0.00195768
18.75,0.00211276
20.625,0.00281761
22.5,0.00324567
24.375,0.00485387
26.25,0.00653386
28.125,0.0168859
30,128
31.875,0.0163572
33.75,0.00591456
35.625,0.00423958
37.5,0.00263304
39.375,0.00220444
41.25,0.00149861
43.125,0.0013391
45,0.000945318
46.875,0.000889022
48.75,0.000662864
50.625,0.000650115
52.5,0.00052923
54.375,0.00052615
56.25,0.000465342
58.125,0.000453854
60,0.000422662
61.875,0.000399684
63.75,0.000380533
65.625,0.000349193
67.5,0.000334931
69.375,0.000298847
71.25,0.000287316
73.125,0.000251362
75,0.000243781
76.875,0.000213569
78.75,0.00021108
80.625,0.000188789
82.5,0.000189086
84.375,0.000174803
86.25,0.000174161
88.125,0.000164944
90,0.000162427
91.875,0.000156316
93.75,0.000150851
95.625,0.000146285
97.5,0.000138218
99.375,0.000134537
101.25,0.000124318
103.125,0.000121385
105,0.000110961
106.875,0.000109568
108.75,0.000100962
110.625,0.000101117
112.5,9.49895e-05
114.375,9.54804e-05
116.25,9.09511e-05
118.125,9.09575e-05
120,8.76504e-05
121.875,8.65043e-05
123.75,8.38807e-05
125.625,8.12737e-05
127.5,7.95321e-05
129.375,7.58768e-05
131.25,7.42611e-05
133.125,6.97172e-05
135,6.8653e-05
136.875,6.41838e-05
138.75,6.39349e-05
140.625,6.026e-05
142.5,6.11218e-05
144.375,5.87401e-05
146.25,5.90422e-05
148.125,5.72749e-05
150,5.71536e-05
151.875,5.55195e-05
153.75,5.46755e-05
155.625,5.32832e-05
157.5,5.17461e-05
159.375,5.09915e-05
161.25,4.87093e-05
163.125,4.81205e-05
165,4.56968e-05
166.875,4.53839e-05
168.75,4.30939e-05
170.625,4.3328e-05
172.5,4.15837e-05
174.375,4.19474e-05
176.25,4.09085e-05
178.125,4.12834e-05
180,4.01936e-05
181.875,4.01734e-05
183.75,3.90725e-05
185.625,3.85203e-05
187.5,3.74439e-05
189.375,3.64191e-05
191.25,3.60115e-05
193.125,3.47268e-05
195,3.46609e-05
196.875,3.32364e-05
198.75,3.28695e-05
200.625,3.15279e-05
202.5,3.18912e-05
204.375,3.08825e-05
206.25,3.14098e-05
208.125,3.07973e-05
210,3.12151e-05
211.875,3.05687e-05
213.75,3.01113e-05
215.625,2.94603e-05
217.5,2.87263e-05
219.375,2.81601e-05
221.25,2.73725e-05
223.125,2.74413e-05
225,2.67959e-05
226.875,2.66657e-05
228.75,2.55958e-05
230.625,2.56984e-05
232.5,2.483e-05
234.375,2.51993e-05
236.25,2.47102e-05
238.125,2.48714e-05
240,2.44629e-05
241.875,2.4566e-05
243.75,2.43071e-05
245.625,2.39735e-05
247.5,2.33013e-05
249.375,2.27841e-05
251.25,2.24445e-05
253.125,2.20156e-05
255,2.21557e-05
256.875,2.15354e-05
258.75,2.15264e-05
260.625,2.08248e-05
262.5,2.09359e-05
264.375,2.02415e-05
266.25,2.05533e-05
268.125,2.0468e-05
270,2.06422e-05
271.875,2.01657e-05
273.75,2.01777e-05
275.625,1.98177e-05
277.5,1.95885e-05
279.375,1.91416e-05
281.25,1.86331e-05
283.125,1.86056e-05
285,1.83498e-05
286.875,1.85707e-05
288.75,1.79918e-05
290.625,1.82027e-05
292.5,1.78113e-05
294.375,1.79792e-05
296.25,1.7587e-05
298.125,1.76525e-05
300,1.72271e-05
301.875,1.75302e-05
303.75,1.74543e-05
305.625,1.73331e-05
307.5,1.6907e-05
309.375,1.67895e-05
311.25,1.63886e-05
313.125,1.60057e-05
315,1.61147e-05
316.875,1.60293e-05
318.75,1.6178e-05
320.625,1.58051e-05
322.5,1.60709e-05
324.375,1.57339e-05
326.25,1.57587e-05
328.125,1.54825e-05
330,1.55572e-05
331.875,1.53637e-05
333.75,1.53877e-05
335.625,1.52637e-05
337.5,1.52753e-05
339.375,1.5196e-05
341.25,1.49298e-05
343.125,1.47251e-05
345,1.43959e-05
346.875,1.43917e-05
348.75,1.43927e-05
350.625,1.46016e-05
352.5,1.44501e-05
354.375,1.45676e-05
356.25,1.41954e-05
358.125,1.43995e-05
360,1.40145e-05
361.875,1.41817e-05
363.75,1.39447e-05
365.625,1.40756e-05
367.5,1.38921e-05
369.375,1.38366e-05
371.25,1.36961e-05
373.125,1.33109e-05
375,1.30671e-05
376.875,1.32041e-05
378.75,1.34911e-05
380.625,1.32732e-05
382.5,1.33955e-05
384.375,1.35568e-05
386.25,1.34928e-05
388.125,1.31591e-05
390,1.32151e-05
391.875,1.31883e-05
393.75,1.3117e-05
395.625,1.28524e-05
397.5,1.29214e-05
399.375,1.27756e-05
401.25,1.27929e-05
403.125,1.29865e-05
405,1.27865e-05
406.875,1.2537e-05
408.75,1.25638e-05
410.625,1.25382e-05
412.5,1.27081e-05
414.375,1.27759e-05
416.25,1.27623e-05
418.125,1.28065e-05
420,1.25977e-05
421.875,1.25647e-05
423.75,1.22422e-05
425.625,1.23607e-05
427.5,1.23215e-05
429.375,1.21837e-05
431.25,1.2161e-05
433.125,1.21432e-05
435,1.18525e-05
436.875,1.18752e-05
438.75,1.22211e-05
440.625,1.19012e-05
442.5,1.2107e-05
444.375,1.21546e-05
446.25,1.21746e-05
448.125,1.21036e-05
450,1.23626e-05
451.875,1.19873e-05
453.75,1.21451e-05
455.625,1.17528e-05
457.5,1.20424e-05
459.375,1.17073e-05
461.25,1.19113e-05
463.125,1.2081e-05
465,1.20114e-05
466.875,1.20147e-05
468.75,1.17829e-05
470.625,1.16973e-05
472.5,1.19564e-05
474.375,1.21302e-05
476.25,1.2222e-05
478.125,1.21775e-05
